notes,uuid,link,song_name,artist,maqam,type,electric,vintage
,23011b0c-60c9-4270-850a-ffdfa42b49c7,https://www.youtube.com/watch?v=FgB_97wNphU,تقاسيم عود بالأسلوب حجازي/يمني - هشام عرّيش #عود #تقاسيم #السعودية #اليمن # ليبيا #موسيقا #Music,تقاسيم عود بالأسلوب حجازي/يمني,Unknown,Unknown,no,no
,95579544-d194-42d1-bc36-67f1f674d8c9,https://www.youtube.com/watch?v=XJRdxadQtKk,Sylent oud full wood model - عود كهربائي,Sylent oud full wood model,Unknown,Unknown,no,no
,a764222b-f568-4c63-a5e5-b91a48813545,https://www.youtube.com/watch?v=eT4hP0juQUw,إبراهيم السعيد ، تقاسيم عود مقام السيكا #عود #مقام_السيكا #ابراهيم_السعيد #راني #عزف #عزف_عود,مؤيد الكندي,Unknown,Unknown,no,no
,09d5a873-8a33-4293-ae3a-3fb98c1730ad,https://www.youtube.com/watch?v=JHMzwIFu2Tw,تقاسيم عود#,عہآآزفے آحہَِسآس,Unknown,Unknown,no,no
,a1bb93dd-e6e7-48e9-971b-cd688670628e,https://www.youtube.com/watch?v=LXom_X3gIWo,عزف رائع على عود كهربائي صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,fd1ed40f-5fb6-4946-9f1c-e8db5c5405ae,https://www.youtube.com/watch?v=_oJYQtYZe-E,تخونوه..عبد الحليم حافظ.. (solo oud),Nael Anwar,Unknown,Unknown,no,no
,ac8545a1-cf21-4854-b0ce-02a1a762d0d7,https://www.youtube.com/watch?v=kEvDY-GSK1A,Birth/ solo Oud Bassam,Bassam Oud,Unknown,Unknown,no,no
,6244a2f4-5562-49e6-8aee-8a3ae6db71a0,https://www.youtube.com/watch?v=kVwzHTY29y0,يا مسهرني عزف عود _ ya msaharni cover oud,Oumnia  أمنية 🎵,Unknown,Unknown,no,no
,2e79c413-d823-4214-965c-cd84075807bf,https://www.youtube.com/watch?v=imw0OzwiZF0,تقاسيم عود _ الفنان محمدعيتاني,MOHAMMAD ITANY محمدعيتاني,Unknown,Unknown,no,no
,ce6daf4f-0de0-45f3-a19b-5119a36ba16d,https://www.youtube.com/watch?v=giQ4agNyeZk,سألوني الناس..فيروز. ( solo oud),Nael Anwar,Unknown,Unknown,no,no
,bae47d57-22c7-4faf-941f-81df40f1ef82,https://www.youtube.com/watch?v=PiV2r8La18w,ايام,Oud ringtone | نغمة عود,Unknown,Unknown,no,no
,ee866052-839c-4d6f-84a0-8ffa35a9ceb8,https://www.youtube.com/watch?v=oqZCMwYfqDU,افضل اعود كهرباء صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,681eb996-06ba-4ee9-b4c0-0e66af122bda,https://www.youtube.com/watch?v=vkicIssvvpU,دندنه على مقام البياتي,Mohamed Zahhar oud,Unknown,Unknown,no,no
,692952e2-3248-4ce6-a400-dc693df34628,https://www.youtube.com/watch?v=SPdCAwC7BQY,الساهر عزف عود,قناة بلاك مارلين,Unknown,Unknown,no,no
,96e213de-7595-41a1-8c88-8f53268b1fd6,https://www.youtube.com/watch?v=zju_maPDd3g,كان القمر في سماه #خالد_حماد #موسيقى_تصويرية #اصحاب_ولا_بيزنيس,Ahmad Hathout,Unknown,Unknown,no,no
,460f46db-0bd9-48f0-aa29-3093d86f2771,https://www.youtube.com/watch?v=UDmvcD5nQ_g,سألوني الناس فيروز Oud solo playing fayrouz,Andrew Ashraf Aziz,Unknown,Unknown,no,no
,4390470c-507c-4dfd-a4b3-6ee0e049e61d,https://www.youtube.com/watch?v=Gggge2vTtNY,تكنيكات وتقنيات مهمه للتقاسيم / ( 6 ) / تكرار النوتة,منوعات تيوب - عود,Unknown,Unknown,no,no
,c20821f3-3b97-4902-83d0-a40b01f63ffd,https://www.youtube.com/watch?v=J0bpOACN2IU,Secret Garden /موسيقي /Solo  Oud-Ashraf Mekawe /Solo cello-HAUSER,أشرف مكاوي,Unknown,Unknown,no,no
,aadca950-38db-48d4-a89e-a8a45acbe9e9,https://www.youtube.com/watch?v=omo5klu0u28,Maqam Kurd مقام كرد - from the TV show &quot;Playing Solo&quot; - عزف منفرد,Maqam Kurd مقام كرد,Kurd,Unknown,no,no
,f7cfb8ff-a800-4700-b539-2369fef0d9cc,https://www.youtube.com/watch?v=ZDyQ0OVF7vg,دندنة وتقاسيم عود-الملحن ابراهيم الدخيل-Play oud by ibrahim dakhil KSA,ibrahim dakhil KSA,Unknown,Unknown,no,no
,096aa6bf-4acf-4956-bc0e-1e1c84634f45,https://www.youtube.com/watch?v=TEYhHs8wXBk,اروع تقاسيم مقام الحجاز على العود❤من صديق الصفحة,تقاسيم من الماضي,Unknown,Unknown,no,no
,019acf0e-89d4-4c58-95e6-2d49ab2d5ca6,https://www.youtube.com/watch?v=QDSTvF2HMbI,ارتجالات Oud بريشة محمد البرماوي عود صناعة محمود داغر تسلسل(A566),العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,c16b0ec2-d460-4ef5-989e-32aa917bb938,https://www.youtube.com/watch?v=fgH_sLj3Bwo,تقاسيم عود نهاوند #عود #تقاسيم_عود_حزينة #تقاسيم_عود #تقاسيم #موسيقى #عزف,Oud player,Unknown,Unknown,no,no
,f20fe19e-ed8d-4bf9-a8f4-aefb573c7400,https://www.youtube.com/watch?v=5Qeg6FN0cJE,مقدمة الحب كله للمبدع بليغ حمدي عزف صولو  عود كمال سلامه.,kamal slameh,Unknown,Unknown,no,no
,f0877bfd-f7ba-458d-9a3a-ad78ba734185,https://www.youtube.com/watch?v=HWarm2l1MzY,شويه تقاسيم عود 🎼,لحن الحياة,Unknown,Unknown,no,no
,ae3d5f0a-bcdf-47b7-8511-d004e73ea7b0,https://www.youtube.com/watch?v=Z01fHwkGt_Q,omaralholo new solo oud 2021,الموسيقي عمر الحلو,Unknown,Unknown,no,no
,76195307-cbe5-4a12-ba09-5669330864de,https://www.youtube.com/watch?v=OQxBpfQBViE,تقاسيم الحجاز,simart,Unknown,Unknown,no,no
,b4777e9a-f283-42fa-b78a-d650a60d4da4,https://www.youtube.com/watch?v=mcQpeuh6thA,Oud Solo - oum kalsum inta omri (ام كلثوم - إنت عمري) - oud music,Arab Instruments,Unknown,Unknown,no,no
,ff8adc74-7dab-47b5-8e3a-73ebb094bf2f,https://www.youtube.com/watch?v=M7BQ2E4sPqg,خمسون ثانية تتكلم شوقاً - عزف عود مفرد ⚜️,خمسون ثانية تتكلم شوقاً,Unknown,Unknown,no,no
,90d5a53b-8488-4115-ba45-e745180a9e27,https://www.youtube.com/watch?v=pxonMgrrOzI,Gitar Gambus Akustikan #youtubeshorts #gitar #oud #shorts #video #music #عود,Oud1 Wood,Unknown,Unknown,no,no
,a6ad9206-ea0a-441e-ad97-3069767b4875,https://www.youtube.com/watch?v=96gRKSv_FW8,تقاسيم على العود,jokr09,Unknown,Unknown,no,no
,619fcfc6-f1f1-480c-a0cf-38b8fff2984c,https://www.youtube.com/watch?v=0TgztIw8scw,تقاسيم نهاوند - Nahawand Taksim ❤ #neyzen #taksim #solo #ناي #نهاوند #تقاسيم,Kyrillos Sharobim _ كيرلّس شاروبيم,Nahawand,Turkish,no,no
,740a5a3c-d7f1-49ed-bbb3-3c471dc0ebbc,https://www.youtube.com/watch?v=MDB_37tGPH4,تقاسيم من مقام الرست - بريشة الفنان باسل ليلى,تقاسيم من مقام الرست,Unknown,Unknown,no,no
,348b5aaf-2a0d-4818-b4cc-7dff2cee3ab1,https://www.youtube.com/watch?v=5AF2Q_nc8fY,setti dance# رقصة ستي#music  solo# عود لؤي عماد#تعليم #الامارات #اكسبلور #مقام #takasim #دبي # صولو,World in oud,Unknown,Unknown,no,no
,ae3eeae6-bad7-4d71-bb49-cc62789ba80c,https://www.youtube.com/watch?v=uW3WptRllv0,تقاسيم عود نهاوند 🎼,mohammad Beshtawi,Unknown,Unknown,no,no
,e3948184-37ed-438a-8347-3b89782a2d08,https://www.youtube.com/watch?v=hfaeLE1K6Ms,تقاسيم عود مقام نهاوند,ahmad mhamid,Unknown,Unknown,no,no
,ebbeec5f-0f33-4939-ab08-6e5855ccf71b,https://www.youtube.com/watch?v=0_O_xhRs-b8,#تقاسيم #عود,Architect الجمال و الاصالة 78,Unknown,Unknown,no,no
,d4586dff-dcc9-4266-bd53-5b18ee0dac71,https://www.youtube.com/watch?v=AdbI3JZFWyI,#هاتدلع #عمرو_دياب #عود #أشرف_مكاوي,أشرف مكاوي,Unknown,Unknown,no,no
,cc1852a0-2ea8-49ac-a490-15d97e51b460,https://www.youtube.com/watch?v=5bBDKByGalc,اجمل تقاسيم عود,العسساس,Unknown,Unknown,no,no
,3da3f4e4-9a92-4d95-87b4-a0a430ff59bd,https://www.youtube.com/watch?v=rzJ2XpYiYhY,Oud Player Dubai,Bash Entertainment,Unknown,Unknown,no,no
,7bf3ff35-8013-470e-b763-3e8ff52c1b33,https://www.youtube.com/watch?v=liUUUtwCkls,محمد الشرقي تقاسيم عود من مقام البيات,الفن العراقي الاصيل,Unknown,Unknown,no,no
,f27e6657-e71f-4986-bffb-8d10632ecf87,https://www.youtube.com/watch?v=OVnePgzmwn0,حب ايه عود,osama,Unknown,Unknown,no,no
,32fdf113-516e-4961-bced-2d5f5caf1d73,https://www.youtube.com/watch?v=h3XDyO-5mVI,#تقاسيم #عزف_عود #صبا #حزين 🥺🎸🎶,Mohammed Yousef,Unknown,Unknown,no,no
,07db0e44-711a-440e-8355-1b7c018569b8,https://www.youtube.com/watch?v=QaoZhO4kGz8,تقاسيم عود روعه معبرة وحزينة على مقام الصبا,Architect الجمال و الاصالة 78,Unknown,Unknown,no,no
,cf7e0d22-7795-4cfc-ade6-fa8d622dd84b,https://www.youtube.com/watch?v=_wWS64d8oM8,ragaz qasm oud taksim,Ragaz Qasim,Unknown,Turkish,no,no
,7d040e1f-9bea-4abf-b9e6-df77b59d3f8b,https://www.youtube.com/watch?v=oknNUebrA6I,تقاسيم عود #طربيات #عزف_عود #لايك #كومنت #اشتركو #قناتي #السعوديه 🎸🎸🎸🎵🎵🎤❤,Mohammed Yousef,Unknown,Unknown,no,no
,b7b8a440-03cf-475f-a1d6-babff609b348,https://www.youtube.com/watch?v=g9dsKsPwYE4,تقاسيم عود كهربائي صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,dd85b00b-7951-4587-9b6a-76b2c7f34d67,https://www.youtube.com/watch?v=4DyhTsLrtuc,The Wake  #oud #instrument #instrumentalist #funky_music,Mehrdad Samanifar,Unknown,Unknown,no,no
,432e7aa6-1007-4350-9528-03be3aa458c8,https://www.youtube.com/watch?v=pXZJwVgKL4o,عزف عود,اوتار عود,Unknown,Unknown,no,no
,2f10b1c5-8cc7-4e34-9552-0e4166981f37,https://www.youtube.com/watch?v=FOfSFF7yIh0,عود/تقاسيم الربيع/ فريد الأطرش,Iskandar Younes,Unknown,Unknown,no,no
,cb64f282-fff1-4f87-b374-9e40f020f4e7,https://www.youtube.com/watch?v=NmDYwGZS-Vw,تقاسيم عود راست,OUD.ACADEMY  أكاديمية العود,Unknown,Unknown,no,no
,d25a1a69-77c8-4b49-b5ab-58f964d61a29,https://www.youtube.com/watch?v=CZAcTiahAfg,"Farid El Atrache Reacts to his Oud Taqsim 🎧🔊 HD, HQ Sound فريد الاطرش يسمع وهو يعزف العود #shorts",Farid HQ فريد,Unknown,Arabic,no,no
,a66637df-a72f-4ca3-b002-ab5d98677d9e,https://www.youtube.com/watch?v=AuExJKUi1pU,يا غايب فضل شاكر | Ya Ghayeb Fadel Chaker - OUD COVER By Ragheed Tannous - عزف عود رغيد طنّوس (2021),Ragheed Tannous - عزف عود رغيد طنّوس (2021),Unknown,Unknown,no,no
,11efa956-0668-4f67-9892-13ababd83f9a,https://www.youtube.com/watch?v=iHzMUGW-KqM,عزف عود حب ايه سلطنة  عزف عود om kolthom hob eah,Nadeem AL Salem,Unknown,Unknown,no,no
,4a48cc8e-36d6-4838-8864-2a56fd31db18,https://www.youtube.com/watch?v=UVzFIODeJtk,عزف عود اغنية على حسب وداد قلبي.,اغاني منوعه,Unknown,Unknown,no,no
,eb4811b9-7a96-4e38-9624-d514cce75224,https://www.youtube.com/watch?v=c5fYyAy8ANU,على نار الشوق انا هستنى #عود #oud #تعلم_العود #تعليم #عزف #موسيقى,Alaa Alkhatib&علاء الخطيب,Unknown,Unknown,no,no
,2dea899a-4458-4257-a4fa-335f3ca60a07,https://www.youtube.com/watch?v=Pt5GlXZejcY,oud gambus #short #oud #gambus #arabic #arabicinstrumentalmusic,firman,Unknown,Arabic,no,no
,0be82902-3553-42b5-aa7a-e88be7301158,https://www.youtube.com/watch?v=2ojQPRbijf0,تقاسيم عود/الفنان محمدعيتاني,MOHAMMAD ITANY محمدعيتاني,Unknown,Unknown,no,no
,a6a5d9c5-2cc7-4b47-a453-3679a07f78c9,https://www.youtube.com/watch?v=Qf_vL6eOnmA,العازف النعيمي,Ahmed A,Unknown,Unknown,no,no
,b00dac26-c162-4721-9d89-dc3354ddb2b1,https://www.youtube.com/watch?v=AqOqUJjyhR4,#تقاسيم-ارتجالية -#تداريب,العمرية قناة ابن عاشر,Unknown,Unknown,no,no
,9b4174c2-4052-4b28-84a2-2495208abaf1,https://www.youtube.com/watch?v=4aFUfjGBtdA,Let’s pray for Turkey 🇹🇷🙏🏾♥️ #shorts #turkey #türkiye #earthquake #turkish #عود #موسيقى,Sally Oud,Unknown,Turkish,no,no
,37f270df-7555-4163-b236-bdab6e8262e9,https://www.youtube.com/watch?v=lanEZVzynuw,في حتي تانيه بريشة الفنان محمد البرماوي علي عود من صناعة محمود داغر تسلسل A556 #طرب,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,ca2b6178-ed13-40ec-a973-5595d15f357a,https://www.youtube.com/watch?v=jrX0R4XkczA,رايقة عمرو دياب 😍 عود,Majd Music 🎸,Unknown,Unknown,no,no
,4503053b-8386-4328-8339-47fa9cef8d4a,https://www.youtube.com/watch?v=0QoUfgt41Ag,#oud night event in #taksim #istanbul #turkey,Ali Ismaeel,Unknown,Turkish,no,no
,bf6e6c71-6731-44dd-a741-8b0b1b48acf0,https://www.youtube.com/watch?v=fOcNlY9qb8Y,oud solo mugam,ASROUD,Unknown,Unknown,no,no
,36166f73-7f17-4ffe-b2ff-00b3d7063bfd,https://www.youtube.com/watch?v=cnc-ABT5ybg,تقاسيم بيات إلى نهاوند #short #youtubeshorts #shorts #تقاسيم #عود #tutorial,Oud1 Wood,Unknown,Unknown,no,no
,a5d1428d-3a1b-49d9-a8ce-8c8fec7c1420,https://www.youtube.com/watch?v=7Ow2RsG3OZU,كورد ...,Ahmad Ahmad,Unknown,Unknown,no,no
,9a214172-f926-4db4-9311-b4d173ddb327,https://www.youtube.com/watch?v=CURuwW_gBYw,تقاسيم كمان ، جاسم سنان,janosh youtube,Unknown,Unknown,no,no
,5d23091c-6a19-45d5-bc78-562837c36050,https://www.youtube.com/watch?v=tn8zwaOMsvA,تجربه عود جديد من صناعه يلدرم,لحن الحياة,Unknown,Unknown,no,no
,de24165c-96c1-4150-9b94-05d6a3581a7e,https://www.youtube.com/watch?v=IBcCDVQrirA,عزف العود ( في مطعم الباروك ) سحور 2023 رمضان يجمعنا oud in Al Barouk restaurant ( Ramadan 2023 ),Oud player In uae 🇦🇪,Unknown,Unknown,no,no
,d4e27a3d-522c-4ef0-8d78-a6f2484c3655,https://www.youtube.com/watch?v=fmgOWv_tYr8,يا دنيا يا غرابة عزف عود هشام حمرة,Hesham Hamra,Unknown,Unknown,no,no
,8a1e2beb-f9dd-4c42-94fe-ac3debf77568,https://www.youtube.com/watch?v=LAFhWkw6_LE,1 Hour Solo Oud Playing Um Kolthoum Compositions ساعه عزف عود من أغانى أم كلثوم,Ahmad Hathout,Unknown,Unknown,no,no
,a039270a-cbef-4342-a4e8-8ba5251ed0d4,https://www.youtube.com/watch?v=wTQ0R0BOTo0,فيروزمان #عود #فيروز #فيروزيات #trending #oriental #oud #strings #viral #fyp #plectrum #fypシ #trend,Aktham Abou Fakher,Unknown,Unknown,no,no
,bd561447-b5ef-42cb-9c74-6aca19d94882,https://www.youtube.com/watch?v=Q-EBj8BwnME,Playing oud {RAM SABAH} Maqam Al bayat عزف عود عراقي مقام البيات,ram alalgam,Saba,Unknown,no,no
,944b34e5-c71e-426b-ad9e-e4e681822b19,https://www.youtube.com/watch?v=VhgHQ_sQFZQ,Oud Solo by Median Rummo collection,Median Rummo collection,Unknown,Unknown,no,no
,dd979d99-f607-49d0-b969-48c4e58c9a11,https://www.youtube.com/watch?v=pXFi_AmW0ZE,Sultan #oud demo,לייב מיוזיק הערוץ הרשמי,Unknown,Unknown,no,no
,08a01e10-256f-411d-b7a7-d9fbd644aa99,https://www.youtube.com/watch?v=t5DCfKn3pQ8,قالوا ترى عزف عود,Kutaibeh ismail,Unknown,Unknown,no,no
,4a93791f-a1d5-4e66-8d1a-45bc100c5945,https://www.youtube.com/watch?v=TzGNcYnVUIE,"✅ Abdel Wahab Song, on Oud عود: يا مسافر وحدك- محمد عبد الوهاب ✅",OudProf,Unknown,Unknown,no,no
,edb9b193-5791-4c67-9166-2dea7a4e4c83,https://www.youtube.com/watch?v=CjlQZLn6AsY,تقاسيم عود من مقام حجاز 🖤🪕👌🔥,Saleh Hujerat - صالح حجيرات,Unknown,Unknown,no,no
,edf0aaa0-98e9-4498-9474-df4e4ba31551,https://www.youtube.com/watch?v=5oxKka0ediQ,تقاسيم عود كهربائي صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,f8666cce-3cc0-43aa-a188-1da12463c039,https://www.youtube.com/watch?v=yzvgGTAehcs,حلف القمر بريشة رغيد طنّوس - Helef El Amar Solo Oud By Ragheed Tannous ❤️,حلف القمر بريشة رغيد طنّوس,Unknown,Unknown,no,no
,bd1a9dda-8f90-494a-9249-b49a3b207c14,https://www.youtube.com/watch?v=-RTSU5D52mw,٣ سبتمبر ٢٠٢٣,Oud World,Unknown,Unknown,no,no
,2fff8d96-0a8f-404c-add8-141cd0c5d9db,https://www.youtube.com/watch?v=vQiEaVkWJTM,تم الوصول حديثا لمتجر ريشه ووتر عود فئه (C) من صناعه (محمود داغر) سماعا طيبا للجميع,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,2e93235e-4dc2-4885-9e3a-67a1533a8f9e,https://www.youtube.com/watch?v=BX4-XQv18j0,عِتاب وشَجَن 🖤 - موسيقى حزينة,عِتاب وشَجَن 🖤,Unknown,Unknown,no,no
,aad7ab5e-0d62-41e3-9501-893a9e138401,https://www.youtube.com/watch?v=OCAvuXhcojA,تقاسيم حزينة جدا .. ( قد يبكيك العود )  Sad music,Nadeem AL Salem,Unknown,Unknown,no,no
,e8deb6fd-e875-4690-af77-9e077cc79252,https://www.youtube.com/watch?v=iqlEd4nYQmY,تقاسيم بيات ري,Majid Aldosary,Unknown,Unknown,no,no
,98b838df-fefd-45f9-a05b-a0ad3cee4317,https://www.youtube.com/watch?v=kYx2db2WLnU,|| تقاسيم بيات لا || عزف عود || وسام ملحم 🌹,Music house - بيت الموسيقى,Unknown,Unknown,no,no
,74519a97-7909-4d33-aecd-7e7a6954ace3,https://www.youtube.com/watch?v=rcm41x4qOjM,يا انا يا انا ( فيروز) solo oud,Nael Anwar,Unknown,Unknown,no,no
,9fb58d4e-4fa4-40ea-bc01-3c9b1f0d5ddf,https://www.youtube.com/watch?v=nBzLTBGqn6c,عازف العود الفنان رغيد طنوس يبدع ويتألق في أغاني الوسوف - الدهب يا حبيبي,Bayate Music - بياتي,Unknown,Unknown,no,no
,c783f87f-5330-4098-b3f9-8190927834c5,https://www.youtube.com/watch?v=AKrKg_J3xmo,#مقام الرست#تقاسيم تجريبية,العمرية قناة ابن عاشر,Unknown,Unknown,no,no
,2f6eb6fa-40cd-4e92-a46d-19a1eb2ea75b,https://www.youtube.com/watch?v=pLMcOQLmv8k,Taqasim Ajam _ Talaa min beit abouha _ تقاسيم عجم _ طالعة من بيت ابوها,Saif Al-Khayyat سيف الخياط,Ajam,Unknown,no,no
,e786a0ce-1896-433f-8539-db93052ded80,https://www.youtube.com/watch?v=fK_qe-mqISw,Shopping for Oud… Mesopotamian things… #oud #iraq #nineveh #homeland #music #assyrian #chaldean,Savaya,Unknown,Unknown,no,no
,1e649ace-d5f2-4344-bc5f-bba0386ee00a,https://www.youtube.com/watch?v=pHQFan1Jqjc,عود عراقي صناعة محمد فاضل,Ali Ibrahim,Unknown,Unknown,no,no
,e997b29c-d0a6-47c3-8cad-87440e7216f4,https://www.youtube.com/watch?v=MX7ax-39GGA,تقاسيم بياتي صول,Dia El-Hellani,Unknown,Unknown,no,no
,a138b301-6102-4be5-a54a-1a9d921faf60,https://www.youtube.com/watch?v=uByCa4_qCu8,منير جعفر عود لايف,منير جعفر,Unknown,Unknown,no,no
,5442fa57-1847-4b18-a1b8-a4b20678dccf,https://www.youtube.com/watch?v=eS8iNa4611A,"Nahawand maqam, improvising on oud | بداهه نوازی در مقام نهاوند|",sina asadi,Nahawand,Unknown,no,no
,b80bbb12-5b07-4dfd-94de-ab1aedb21fcc,https://www.youtube.com/watch?v=wCjtmLVhXxo,Maqam Hijaz   مقام حجاز -  from the TV show &quot;Playing Solo&quot; - عزف منفرد,Maqam Hijaz   مقام حجاز,Hijaz,Unknown,no,no
,df6bab5e-847c-4abf-95fd-31408bab6c35,https://www.youtube.com/watch?v=XPQzrf8WID4,Mert Dogu - Hicaz Oud Taksim,Mert Doğu,Unknown,Turkish,no,no
,944bef36-5921-43e7-b0de-c73aa623a45b,https://www.youtube.com/watch?v=-Xl2_FYp7JU,#عزف_عود#تقاسيم#إيقاع,اليمان عازف عود,Unknown,Unknown,no,no
,cda52e92-9d57-43f8-9923-4f0c47042b32,https://www.youtube.com/watch?v=D5UI9aNbNtU,فيروز - نسم علينا الهوى - عزف عود جمال قسيس,Jamal Kassis,Unknown,Unknown,no,no
,04358d89-96fc-41db-958e-8389a75a350d,https://www.youtube.com/watch?v=as7Tah9DNnU,SENAM JARI GITAR OUD UNTUK PEMULA BY AZ BIN MOHAMMED,AZ BIN MOHAMMED,Unknown,Unknown,no,no
,2becf50c-2d64-4708-8398-173179e2b777,https://www.youtube.com/watch?v=VU-xKWvwLZM,عزف عود حزين على مقام الكرد ♥️♥️🎶,oud cover ♥️,Unknown,Unknown,no,no
,884a2e0f-e45a-49bf-833d-d98e640f320f,https://www.youtube.com/watch?v=gQFk6WkuN8g,عندما يبدع عازف القانون - تقاسيم على مقام الرست,عندما يبدع عازف القانون,Unknown,Unknown,no,no
,6f54128b-96ec-4c2c-9b95-1854f93a0cf0,https://www.youtube.com/watch?v=yis3V56aTZE,عود الكتريك Oud électrique من صنعي,Mhamed jlaydi Officiel  محمد الجليدي,Unknown,Unknown,no,no
,7cb7e410-9fa1-4498-b0a3-4bc1532b7599,https://www.youtube.com/watch?v=dVZdOmIYaxc,تقسيم الربيع فريد الأطرش 😍 #فريد_الاطرش #عود #عزف #موسيقى #المغرب #مصر,عازف العود محمد أمين,Unknown,Unknown,no,no
,0a7c3668-bf52-46b9-ae75-0f5c29fab89e,https://www.youtube.com/watch?v=EvgMPKJQzC8,#lingling #music #musical #something #عود #wanabe #موسيقى #mish_musi2e #hijaz #oud #originalmusic,Yorgo Nachar (PostRoll),Hijaz,Unknown,no,no
,b78ac3eb-b511-4f9b-8b1f-7d107b7427f5,https://www.youtube.com/watch?v=YSojFIoDbmI,حيرت 🖤,Bian Shama,Unknown,Unknown,no,no
,6ff3d979-2010-4e00-810c-6e2756762483,https://www.youtube.com/watch?v=QAkZ6ZKxnrw,صوامت العود _ كلتوميات _ ام كلثوم على العود _ طرب الزمن الجميل,Laoudini A Z,Unknown,Unknown,no,no
,18176571-3c92-41cf-afc9-0774e0a2ad34,https://www.youtube.com/watch?v=LwmX0jYob5w,#الفنان @WafeekHabib #دلعونة #عزف #عود #بيات #لا #ليث_عون,Laith Aoun,Unknown,Unknown,no,no
,f7d7afc7-2f71-4d40-a245-d1f8feffedce,https://www.youtube.com/watch?v=WMITxrdeA0w,Visits from Bait Al Oud: The Story of the Oud | بيت العود العربي في ضيافتك: قصة العود,Abu Dhabi Culture,Unknown,Arabic,no,no
,f76261d4-78de-4f4d-a920-579d275d9b9a,https://www.youtube.com/watch?v=hj0fjslhCAM,instrumental Oud Solo #music - عزف صولوعود لعشاق الموسيقى الشرقى,instrumental Oud Solo #music,Unknown,Unknown,no,no
,cb7f5d69-d675-4337-a072-f9e13f2d51a3,https://www.youtube.com/watch?v=Ql1qVCw6bI4,حياة الروح عزف #رواق #music #cover #عود #فضل_شاكر,Fady Naiem,Unknown,Unknown,no,no
,b4006a07-dd0a-4980-8267-5d91be4229ff,https://www.youtube.com/watch?v=TdaXji-0HMQ,تقاسيم بيات نزيه ابو الريش... تكنيك خرافي 🔥 #عود,the road to,Unknown,Unknown,no,no
,82d73a2f-99e7-44e2-8576-469051a78129,https://www.youtube.com/watch?v=O0kUxDS-8vc,تقاسيم مقام صبا,Amer Gergis,Unknown,Unknown,no,no
,9eba2353-4ead-47ce-b01f-15601eefe5f9,https://www.youtube.com/watch?v=NMXnZuKamhk,تقاسيم عود مع المتألقة ندى محمود Nada Mahmoud,موسيقى,Unknown,Unknown,no,no
,5c89e54c-3a45-4267-8c8b-72aa57e4e2a1,https://www.youtube.com/watch?v=CG7emcEAhbE,Takassim Rast 2,Mazen Salha - Topic,Rast,Unknown,no,no
,4997f47a-ccb6-4b47-a93d-13718c1faeb4,https://www.youtube.com/watch?v=Kb25rCtga5w,Thewayulike “country oud” #alturktwins #oud #dj #twins #house #deephouse,AlTurk Twins,Unknown,Unknown,no,no
,9dd62979-e348-4116-8cbf-0a677f26e800,https://www.youtube.com/watch?v=5QDznmKvxYU,عود ایرانی,Iran,Unknown,Unknown,no,no
,fc9ccfe7-50c3-47ea-8943-a15df294b38f,https://www.youtube.com/watch?v=_aJnbwo-WvA,#عود منير بشير - تقاسيم صبا,#عود منير بشير,Unknown,Unknown,no,no
,4e785c3e-8c0a-4766-b27d-cbe722b52d12,https://www.youtube.com/watch?v=weCRPo19Fkk,#احمد #ايوب تقاسيم #بيات على العود,tammour-studio- music  استديو تمور ميوزيك,Unknown,Unknown,no,no
,b5f80ebb-9bf8-4cd6-b7a6-b52470c34c4c,https://www.youtube.com/watch?v=9frHMxb6PSI,Jafra Solo | Luay Abbasi  | OUD - جفرا صولو | لؤي عباسي | آلة العود,Jafra Productions جفرا للإنتاج,Unknown,Unknown,no,no
,b7a784ac-3c8b-4623-9e40-0b5f912d4f9a,https://www.youtube.com/watch?v=jr3A278YLPs,تعلم تقاسيم علي العود #عزف_عود,العواد EL3WAD,Unknown,Unknown,no,no
,ea7e31ed-9bb7-4971-9d43-638a6c38bde8,https://www.youtube.com/watch?v=bknqG9SejcQ,يا ابن الاوادم,هشومي,Unknown,Unknown,no,no
,22b1fe3f-6011-401b-9beb-f06bbaceb82d,https://www.youtube.com/watch?v=oERyXLvI8DY,بنت خطيره تعزف عود تقاسيم حزينة💔👌🪕,نجوم المشاهير,Unknown,Unknown,no,no
,294c8143-64fc-45d4-be22-e54804cbc7ce,https://www.youtube.com/watch?v=J4ynakmIO-E,تقاسيم عجم #shorts #موسيقى #تقاسيم #عود #short,Eka Wahyu,Unknown,Unknown,no,no
,d07b73a9-971d-40ae-afad-7c9340106f8c,https://www.youtube.com/watch?v=eD-umAjVHoQ,Country Oud,Mustifa Alaly - Topic,Unknown,Unknown,no,no
,ba216995-da8a-4d28-b0fa-4b6335c6bb67,https://www.youtube.com/watch?v=acvdxgPsyFM,منير بشير عزف منفرد Oud Solo taqasim,MUNIRBASHIR,Unknown,Unknown,no,no
